Code,ID,Location,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Replicate,Surveyors,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
KU-NE-D3-2017-10-3-T4,KU-NE-2017-10-3-T4,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,4,"DW, WT, KK, SQ",0.302,4,0.128486689,939.3412721,41.76617931,4,4,0.885316904,0.049096653,0.157886787,0.6976076,0.023390177,0.002913409,27.37024445,1.063170732,1.094288079,112.7152318,1,1,1,1,0,1.031456954,1,1,0.049668874
KU-NE-D3-2017-10-3-T5,KU-NE-2017-10-3-T5,Kusu,KU-NE,3,10,2017,3/10/2017,1.225680556,103.8599028,Crest,Fringing,3,5,"DW, WT, KK, SQ",0.231,1,0,351.6095832,0,1,1,0,0.049096653,0,0,0,0,NA,NA,0.9,100,1,1,1,1,0,1,1,1,0
KU-NE-D3-2018-5-25-T1,KU-NE-2018-5-25-T1,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,1,"DH, SJ",0.173,8,0.712536336,1153.041933,148.6047481,8,8,0.93763133,0.049096653,0.761193803,0.561189679,0.073513201,0.004729411,29.40289855,1.392153846,4.188439306,250,1,1,1,0,0,0.210982659,0,0,0.791907514
KU-NE-D3-2018-5-25-T2,KU-NE-2018-5-25-T2,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,2,"DH, SJ",0.371,15,0.835405148,1279.979518,86.55806314,15,15,1.651589256,0.049096653,0.720731242,0.706349595,0.073604661,0.007926195,25.26854436,1.171419448,8.675763702,146.319407,1,1,1,0,0,1.013477089,0,0,0.571428571
KU-NE-D3-2018-5-25-T3,KU-NE-2018-5-25-T3,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,3,"DH, SJ",0.4255,17,0.89731442,1301.050837,161.0973697,17,17,0.766672602,0.049096653,0.777177009,0.922145989,0.118779095,0.016997089,19.0757004,1.29904059,8.765236976,247.6498237,1,1,1,0,0,0.420681551,0,0,0.400705053
KU-NE-D3-2018-5-25-T4,KU-NE-2018-5-25-T4,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,4,"DH, SJ",0.3345,19,0.886028944,1548.086103,169.1011869,19,19,2.464603756,0.049096653,0.704850155,0.74464397,0.115747145,0.01858703,26.58249497,1.423436656,11.83644743,258.9985052,1,1,1,0,0.029895366,0.470852018,1,0,0.295964126
KU-NE-D3-2018-5-25-T5,KU-NE-2018-5-25-T5,Kusu,KU-NE,25,5,2018,25/05/2018,1.225680556,103.8599028,Crest,Fringing,3,5,"DH, SJ",0.2355,15,0.91260858,1360.096594,153.629467,15,15,2.478483605,0.049096653,0.798147107,0.805423701,0.14416463,0.024187612,15.70436047,1.290585412,13.77388535,176,1,1,1,0,0,0.539278132,0,1,0.354564756
KU-NE-D3-2018-9-26-T1,KU-NE-2018-9-26-T1,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,1,SC,0.2155,8,0.681973073,1003.886133,166.5422203,8,8,0.449965268,0.049096653,0.702893192,0.689277513,0.109235064,0.014879102,14.74433962,1.28287703,11.66218097,591.7215777,1,1,0,0,0,0.294663573,1,0,0.315545244
KU-NE-D3-2018-9-26-T2,KU-NE-2018-9-26-T2,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,2,SC,0.243,13,0.83127572,1423.510148,224.5254251,13,13,1.71622045,0.049096653,0.582531773,0.843461157,0.136320608,0.020649135,25.35756626,1.233878586,4.883506224,202.1193416,1,1,0,0,0.016460905,0.248971193,0,0,0.644032922
KU-NE-D3-2018-9-26-T3,KU-NE-2018-9-26-T3,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,3,SC,0.1785,11,0.880179523,1206.948356,168.1977258,11,11,0.884885761,0.049096653,0.813942223,0.837803398,0.111430451,0.01697898,19.44778325,1.34722449,6.625630252,201.1147541,1,1,1,0,0,0.490196078,1,0,0.478991597
KU-NE-D3-2018-9-26-T4,KU-NE-2018-9-26-T4,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,4,SC,0.207,12,0.850813321,1376.99858,220.6719313,12,12,0.755388352,0.049096653,0.72359674,0.824033268,0.121509985,0.017267558,18.12543155,1.349385787,8.53115942,196.3285024,1,1,0,0,0,0.565217391,1,0,0.222222222
KU-NE-D3-2018-9-26-T5,KU-NE-2018-9-26-T5,Kusu,KU-NE,26,9,2018,26/09/2018,1.225680556,103.8599028,Crest,Fringing,3,5,SC,0.346,16,0.883486752,1354.311817,163.857568,16,16,0.857040353,0.049096653,0.638715382,0.865460058,0.097187268,0.011907397,19.03835659,1.370580803,6.082586705,188.9017341,1,1,1,0,0,0.676300578,1,0,0.608381503
KU-NE-D3-2019-9-16-T1,KU-NE-2019-9-16-T1,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,1,"DH, SC, KT, CM, JF",0.3175,14,0.778037076,1448.698411,83.55754055,14,14,1.333819969,0.049096653,0.638567357,0.807615174,0.076923018,0.008547475,27.2043354,1.164045307,4.759488449,191.9606299,1,1,1,0,0,1.031496063,1,0,0.648818898
KU-NE-D3-2019-9-16-T2,KU-NE-2019-9-16-T2,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,2,"DH, SC, KT, CM, JF",0.415,18,0.909757585,1545.392279,178.5301688,18,18,0.752438672,0.049096653,0.699688901,0.901689882,0.117492237,0.016049528,21.66537786,1.308665753,9.816807229,289.7108434,1,1,1,0,0,0.455421687,0,0,0.236144578
KU-NE-D3-2019-9-16-T3,KU-NE-2019-9-16-T3,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,3,"DH, SC, KT, CM, JF",0.3575,16,0.873924397,1292.573812,150.943337,16,16,1.308423318,0.049096653,0.697513484,0.865398057,0.099841262,0.011451183,25.46219739,1.463478916,7.134755245,227.6783217,1,1,1,0,0,0.527272727,1,0,0.387412587
KU-NE-D3-2019-9-16-T4,KU-NE-2019-9-16-T4,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,4,"DH, SC, KT, CM, JF",0.3835,16,0.893516622,1271.764883,127.3192846,16,16,0.861105978,0.049096653,0.821749182,0.853704515,0.094789818,0.010388654,12.11692393,1.267990115,7.974315515,323.2985658,1,1,1,0,0,0.455019557,0,1,0.571056063
KU-NE-D3-2019-9-16-T5,KU-NE-2019-9-16-T5,Kusu,KU-NE,16,9,2019,16/09/2019,1.225680556,103.8599028,Crest,Fringing,3,5,"DH, SC, KT, CM, JF",0.3135,18,0.923920647,1603.081064,200.6912991,18,18,1.576573802,0.049096653,0.81297618,0.790374349,0.120785213,0.01897607,28.78428199,1.274765748,8.398803828,201.3795853,1,1,1,0,0.23923445,0.537480064,0,0,0.38277512
KU-NE-D3-2020-3-26-T1,KU-NE-2020-3-26-T1,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,1,"DH, LN, KK, VK",0.2975,14,0.793825295,1104.722006,49.71252629,14,14,1.776989181,0.049096653,0.781221797,0.781626506,0.091940985,0.012315014,24.19257729,1.162913669,8.088319328,184.4117647,1,1,1,0,0,1.228571429,1,0,0.630252101
KU-NE-D3-2020-3-26-T2,KU-NE-2020-3-26-T2,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,2,"DH, LN, KK, VK",0.2995,13,0.892884914,1417.256178,219.8403893,13,13,1.468354096,0.049096653,0.85961607,0.788958459,0.132951266,0.020333382,18.34375321,1.331077796,7.485308848,307.7295492,1,1,1,0,0.013355593,0.383973289,1,0,0.360601002
KU-NE-D3-2020-3-26-T3,KU-NE-2020-3-26-T3,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,3,"DH, LN, KK, VK",0.3785,14,0.870878407,1289.176057,143.8705818,14,14,0.860351601,0.049096653,0.661145623,0.821768995,0.130197967,0.01831622,15.51191181,1.280510436,11.26149273,211.334214,1,1,1,0,0,0.608982827,0,1,0.190224571
KU-NE-D3-2020-3-26-T4,KU-NE-2020-3-26-T4,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,4,"DH, LN, KK, VK",0.321,16,0.881765511,1331.82892,179.6973468,16,16,1.100062732,0.049096653,0.79811414,0.724067361,0.069133718,0.00736893,14.23901387,1.319977876,9.737857143,218.0207668,1,1,1,0,0.241433022,0.283489097,0,0,0.570093458
KU-NE-D3-2020-3-26-T5,KU-NE-2020-3-26-T5,Kusu,KU-NE,26,3,2020,26/03/2020,1.225682,103.859902,Crest,Fringing,3,5,"DH, LN, KK, VK",0.2565,12,0.84171768,1133.227059,154.6374024,12,12,0.960815735,0.049096653,0.794850304,0.653538806,0.119280565,0.020270089,21.94899944,1.338800195,6.676510721,287.2612086,1,1,1,0,0.029239766,0.411306043,1,0,0.34502924
KU-NE-D3-2020-9-26-T1,KU-NE-2020-9-26-T1,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,1,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0.1745,9,0.787842464,1080.941305,153.2346257,9,9,1.083741618,0.049096653,0.71508855,0.58674109,0.110188462,0.015455333,21.03490446,1.282860256,44.03438395,161.3008596,1,1,0,0,0,0.223495702,0,0,0.716332378
KU-NE-D3-2020-9-26-T2,KU-NE-2020-9-26-T2,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,2,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0.4875,22,0.903704405,1598.929672,205.1254861,22,22,1.552279471,0.049096653,0.720159572,0.799062747,0.12560956,0.017695908,23.87797784,1.242492887,6.937897436,319.5282051,1,1,1,0,0,0.769230769,1,0,0.539487179
KU-NE-D3-2020-9-26-T3,KU-NE-2020-9-26-T3,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0.525,18,0.835216327,1646.207991,165.1679829,18,18,1.720159455,0.049096653,0.64742517,0.876372346,0.106119275,0.013532162,23.32621083,1.43804883,9.636857143,191.3952381,1,1,1,0,0.004761905,0.477142857,1,0,0.551428571
KU-NE-D3-2020-9-26-T4,KU-NE-2020-9-26-T4,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,4,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0.251,13,0.900358724,1226.217802,189.2643138,13,13,0.869652328,0.049096653,0.812888949,0.775590445,0.109346727,0.014025009,20.08691729,1.280949801,9.03308026,269.9203187,1,1,1,0,0,0.388446215,1,0,0.324701195
KU-NE-D3-2020-9-26-T5,KU-NE-2020-9-26-T5,Kusu,KU-NE,26,9,2020,26/09/2020,1.225682,103.859902,Crest,Fringing,3,5,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ",0.5455,19,0.875618446,1677.702847,208.5289781,19,19,1.558246175,0.049096653,0.671522457,0.8409561,0.113671725,0.014431423,21.49314463,1.356457377,6.499236175,215.9074244,1,1,1,0,0.223648029,0.501374885,0,0,0.372135655
LA-S-D3-2017-4-28-T1,LA-S-2017-4-28-T1,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,1,"SC, JW",0.1295,13,0.85138862,1250.578396,191.8026129,13,13,1.017851188,0.049096653,0.640427102,0.766573286,0.087044162,0.007685485,6.946721844,1.151525424,4.509202059,172.1235521,1,1,0,0,0,0.683397683,0,1,0.451737452
LA-S-D3-2017-4-28-T2,LA-S-2017-4-28-T2,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,2,"SC, JW",0.178,10,0.77398687,1169.947183,135.5399026,10,10,1.09391399,0.049096653,0.757897235,0.847711202,0.104865596,0.013929842,18.52042875,1.350127737,69.31231273,80.13483146,1,1,0,0,0,0.162921348,0,0,0.941011236
LA-S-D3-2017-4-28-T3,LA-S-2017-4-28-T3,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,3,"SC, JW",0.099,6,0.791755943,864.2438005,154.4053853,6,6,0.9590496,0.049096653,0.810654344,0.871186642,0.10275136,0.011608772,8.463403487,1.209283708,2.71506734,289.520202,1,1,0,1,0,0.176767677,0,1,0.101010101
LA-S-D3-2017-4-28-T4,LA-S-2017-4-28-T4,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,4,"SC, JW",0.277,11,0.529434764,1419.474177,126.1354516,11,11,0.606500573,0.049096653,0.704033798,0.437315614,0.045652714,0.00689598,24.30712909,1.357578125,25.71263538,132.0740072,1,1,0,0,0,0.099277978,0,0,0.902527076
LA-S-D3-2017-4-28-T5,LA-S-2017-4-28-T5,Labrador,LA-S,28,4,2017,28/04/2017,1.266666667,103.7991667,Edge,Rocky,3,5,"SC, JW",0.1715,6,0.63937645,979.657221,174.8583526,6,6,0.723087873,0.049096653,0.780564752,0.820093161,0.083137602,0.008317936,10.17800878,1.243513514,5.974975705,417.696793,1,1,0,0,0,0.303206997,0,1,0.288629738
LZ-E-D3-2016-11-25-T1,LZ-E-2016-11-25-T1,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,1,"DH, JW",0.1765,9,0.855508029,1080.309138,186.1286101,9,9,0.979128193,0.049096653,0.79024082,0.705594789,0.132744563,0.019599403,22.07666667,1.297036827,6.40443787,254.7025496,1,1,1,0,0,0.487252125,0,1,0.198300283
LZ-E-D3-2016-11-25-T2,LZ-E-2016-11-25-T2,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,2,"DH, JW",0.185,8,0.786953981,1224.388554,192.0201824,8,8,1.043883046,0.049096653,0.604141189,0.615037827,0.101859599,0.011154729,23.14814815,1.106486486,4.505952381,136.1081081,1,1,1,0,0,1.040540541,1,0,0.22972973
LZ-E-D3-2016-11-25-T3,LZ-E-2016-11-25-T3,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,3,"DH, JW",0.0725,10,0.866872771,1269.837969,210.4702932,10,10,0.900607671,0.049096653,0.883568663,0.829169475,0.116666553,0.015074214,17.94409387,1.263833333,9.047586207,273.6206897,1,1,0,0,0,0.606896552,1,0,0.117241379
LZ-E-D3-2016-11-25-T4,LZ-E-2016-11-25-T4,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,4,"DH, JW",0.4395,13,0.434820311,1368.686099,69.31353686,13,13,1.029985317,0.049096653,0.727904272,0.936623976,0.055066986,0.005920818,9.641672538,1.205907473,7.863083049,564.7326507,1,1,0,0,0,0.120591581,0,1,0.09556314
LZ-E-D3-2016-11-25-T5,LZ-E-2016-11-25-T5,Lazarus Island,LZ-E,25,11,2016,25/11/2016,1.224058333,103.8564917,Crest,Fringing,3,5,"DH, JW",0.2475,14,0.852590552,1405.82902,204.8485843,14,14,1.464260023,0.049096653,0.743332203,0.773781837,0.110501528,0.01397857,11.51699507,1.309505239,8.587508418,350.4040404,1,1,1,0,0,0.676767677,1,0,0.555555556
LZ-E-D3-2018-9-14-T1,LZ-E-2018-9-14-T1,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,1,SC,0.0985,7,0.801772785,981.8775014,166.4030078,7,7,0.19687701,0.049096653,0.834761774,0.635276572,0.052304408,0.003119669,11.10380952,1.172371134,6.202538071,108.5279188,1,1,1,0,0,0.370558376,0,0,0.847715736
LZ-E-D3-2018-9-14-T2,LZ-E-2018-9-14-T2,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,2,SC,0.126,7,0.745181406,1113.910241,168.4239434,7,7,0.271200083,0.049096653,0.66833586,0.740027068,0.066629701,0.005776531,14.57374302,1.104163265,8.831967213,106.8253968,1,1,1,0,0,0.71031746,0,1,0.25
LZ-E-D3-2018-9-14-T3,LZ-E-2018-9-14-T3,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,3,SC,0.117,11,0.858718679,1171.249867,159.6771441,11,11,0.964253374,0.049096653,0.768070798,0.776848551,0.112536378,0.013990198,12.9204825,1.306830601,4.34017341,160.9615385,1,1,1,0,0.098290598,0.615384615,1,0,0.235042735
LZ-E-D3-2018-9-14-T4,LZ-E-2018-9-14-T4,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,4,SC,0.2775,14,0.898888077,1350.11878,143.4975011,14,14,0.298178906,0.049096653,0.851055842,0.803606965,0.074553002,0.006208633,15.887046,1.230927835,10.34198198,157.4954955,1,1,1,0,0,0.63963964,0,0,0.421621622
LZ-E-D3-2018-9-14-T5,LZ-E-2018-9-14-T5,Lazarus Island,LZ-E,14,9,2018,14/09/2018,1.224058333,103.8564917,Crest,Fringing,3,5,SC,0.191,9,0.731243661,1121.128943,110.6338312,9,9,0.1935129,0.049096653,0.721278483,0.868700322,0.068229789,0.007090222,9.6,1.310710227,21.30924956,141.1256545,1,1,1,0,0,0.353403141,1,0,0.157068063
LZ-SW-D3-2016-11-24-T1,LZ-SW-2016-11-24-T1,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,1,"SC, JW",0.239,13,0.891729837,1232.92229,185.3960839,13,13,1.613201389,0.049096653,0.837723116,0.897402385,0.123598844,0.018023974,18.50021834,1.273896104,6.130378251,172.751046,1,1,1,0,0,0.694560669,0,0,0.523012552
LZ-SW-D3-2016-11-24-T2,LZ-SW-2016-11-24-T2,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,2,"SC, JW",0.219,13,0.872646525,1286.504814,182.3066888,13,13,0.858383158,0.049096653,0.641772148,0.732666332,0.100513034,0.010277258,24.81513617,1.378016241,8.037785388,177.0091324,1,1,1,0,0,0.630136986,1,0,0.296803653
LZ-SW-D3-2016-11-24-T3,LZ-SW-2016-11-24-T3,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,3,"SC, JW",0.0805,6,0.669264303,807.5974976,181.6483662,6,6,0.144981455,0.049096653,0.591012638,0.909346049,0.08816142,0.008190655,30.63046358,1.362049689,5.043478261,187.8881988,1,1,0,0,0,1.01863354,1,0,0.329192547
LZ-SW-D3-2016-11-24-T4,LZ-SW-2016-11-24-T4,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,4,"SC, JW",0.2215,10,0.85948973,1276.854535,194.1646181,10,10,1.732548553,0.049096653,0.762568924,0.643151869,0.076961102,0.009189892,12.19032078,1.43020202,7.107986111,174.6501129,1,1,1,0,0,0.702031603,1,0,0.81489842
LZ-SW-D3-2016-11-24-T5,LZ-SW-2016-11-24-T5,Lazarus Island,LZ-SW,24,11,2016,24/11/2016,1.217736111,103.8567111,Crest,Fringing,3,5,"SC, JW",0.157,11,0.848046574,1355.761738,206.4100934,11,11,0.912215417,0.049096653,0.674887842,0.852634885,0.132647111,0.020614354,15.35609756,1.235641026,6.397929936,244.2547771,1,1,0,0,0,0.926751592,1,0,0.678343949
PSD-NW-D3-2016-4-20-T1,PSD-NW-2016-4-20-T1,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,1,"DH, JW",0.3715,21,0.933649006,1666.269204,168.3091822,21,21,2.569931965,0.049096653,0.834509586,0.824238435,0.152990959,0.031777562,15.63501106,1.216488298,30.31137281,214.3808883,1,1,1,0,0.02422611,0.609690444,0,0,0.597577389
PSD-NW-D3-2016-4-20-T2,PSD-NW-2016-4-20-T2,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,2,"DH, JW",0.6155,26,0.943158759,1524.461399,156.8736888,26,26,1.321736724,0.049096653,0.735432948,0.867419827,0.120207346,0.017408516,19.65975155,1.378602683,12.87128351,225.8895207,1,1,1,0,0,0.489845654,1,0,0.132412673
PSD-NW-D3-2016-4-20-T3,PSD-NW-2016-4-20-T3,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,3,"DH, JW",0.5425,25,0.943583427,1677.687692,167.0788351,25,25,2.629882182,0.049096653,0.772964055,0.780639392,0.13338031,0.021155002,14.57501821,1.242025134,13.54951923,260.7135678,1,1,1,0,0,0.38156682,0,1,0.367741935
PSD-NW-D3-2016-4-20-T4,PSD-NW-2016-4-20-T4,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,4,"DH, JW",0.597,20,0.815755214,1419.965065,196.3202641,20,20,0.982799978,0.049096653,0.791795646,0.847370126,0.096911268,0.010151478,28.79806522,1.440046296,5.254773869,254.6666667,1,1,1,0,0.025125628,0.578726968,1,0,0.174204355
PSD-NW-D3-2016-4-20-T5,PSD-NW-2016-4-20-T5,Pulau Subar Darat,PSD-NW,20,4,2016,20/04/2016,1.217,103.8317,Crest,Fringing,3,5,"DH, JW",0.4785,20,0.931234297,1406.868492,179.9149637,20,20,0.902989435,0.049096653,0.805722316,0.849801473,0.112066253,0.01445764,17.98426158,1.256546207,8.756008359,233.1229947,1,1,1,0,0,0.530825496,0,0,0.200626959
PSD-NW-D3.5-2017-7-17-T1,PSD-NW-2017-7-17-T1,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,1,"SQ, DW, KK, LN",0.302,15,0.870367528,1373.709064,223.8880897,15,15,0.985649053,0.049096653,0.618239117,0.830999315,0.115680353,0.017160307,20.96655686,1.283245033,5.64205298,250.5049669,1,1,0,0,0,0.632450331,1,0,0.620860927
PSD-NW-D3.5-2017-7-17-T2,PSD-NW-2017-7-17-T2,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,2,"SQ, DW, KK, LN",0.1755,12,0.85963588,1394.384385,218.8642885,12,12,2.372808897,0.049096653,0.789964429,0.675178133,0.140028625,0.026992312,19.81341576,1.220916399,28.04344729,303.2697947,1,1,0,0,0,0.424501425,0,0,0.398860399
PSD-NW-D3.5-2017-7-17-T3,PSD-NW-2017-7-17-T3,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,3,"SQ, DW, KK, LN",0.392,13,0.788493076,1251.121434,118.633637,13,13,0.744016413,0.049096653,0.725034251,0.644765812,0.088343321,0.010303433,14.26631611,1.189604592,11.64872449,144.3622449,1,1,1,0,0,0.493622449,0,0,0.288265306
PSD-NW-D3.5-2017-7-17-T4,PSD-NW-2017-7-17-T4,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,4,"SQ, DW, KK, LN",0.3465,16,0.908162224,1356.696608,119.243948,16,16,0.961185887,0.049096653,0.792244966,0.474527193,0.078547781,0.008589555,16.65714286,1.201285008,9.008235294,197.4025974,1,1,1,0,0.152958153,0.737373737,0,0,0.391053391
PSD-NW-D3.5-2017-7-17-T5,PSD-NW-2017-7-17-T5,Pulau Subar Darat,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,5,"SQ, DW, KK, LN",0.4375,20,0.921861224,1587.398048,169.9116277,20,20,1.703900365,0.049096653,0.727438282,0.749227321,0.112814321,0.014333734,16.22638655,1.240654762,11.7830303,248.9595376,1,1,0,0,0,0.377142857,1,0,0.291428571
PSD-NW-D3-2019-1-10-T1,PSD-NW-2019-1-10-T1,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,1,"DH, AL",0.326,17,0.857126727,1399.557284,114.4312249,17,17,1.940238528,0.049096653,0.592072436,0.792362882,0.109406033,0.013087602,14.59417073,1.260683544,9.939263804,311.0582822,1,1,1,0,0.023006135,0.466257669,0,1,0.424846626
PSD-NW-D3-2019-1-10-T2,PSD-NW-2019-1-10-T2,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,2,"DH, AL",0.5635,28,0.931921088,1663.908864,96.66076872,28,28,2.46650174,0.049096653,0.757607708,0.840513753,0.102668238,0.015466105,19.95598318,1.408131793,11.4467761,243.2812777,1,1,1,0,0.042590949,0.588287489,1,0,0.169476486
PSD-NW-D3-2019-1-10-T3,PSD-NW-2019-1-10-T3,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,3,"DH, AL",0.4795,28,0.945747493,1816.434413,186.3773173,28,28,1.807164907,0.049096653,0.778119699,0.835268439,0.126824223,0.017701484,18.32459605,1.254129412,11.61285311,298.738269,1,1,1,0,0.083420229,0.488008342,0,0,0.245046924
PSD-NW-D3-2019-1-10-T4,PSD-NW-2019-1-10-T4,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,4,"DH, AL",0.367,15,0.902408511,1322.80908,171.4423628,15,15,0.950274442,0.049096653,0.741015395,0.812040001,0.108954324,0.012406032,24.57663717,1.345495627,4.933991826,228.4332425,1,1,1,0,0.034059946,0.734332425,1,0,0.433242507
PSD-NW-D3-2019-1-10-T5,PSD-NW-2019-1-10-T5,Pulau Subar Darat,PSD-NW,10,1,2019,10/01/2019,1.217,103.8317,Crest,Fringing,3,5,"DH, AL",0.304,18,0.873025234,1564.529047,224.807025,18,18,2.338021193,0.049096653,0.726370443,0.669799402,0.113072675,0.019809409,19.82053914,1.267727437,22.95345395,272.8618421,1,1,0,0,0,0.521381579,1,0,0.274671053
PSD-NW-D3-2020-1-30-T1,PSD-NW-2020-1-30-T1,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,1,"DH, CM, IA",0.34,23,0.923732699,1568.068919,148.4343661,23,23,1.390481264,0.049096653,0.760900817,0.8525146,0.108431392,0.015450574,16.90770699,1.261211765,11.49587156,191.8455882,1,1,1,0,0,0.702941176,0,1,0.242647059
PSD-NW-D3-2020-1-30-T2,PSD-NW-2020-1-30-T2,Pulau Subar Darat,PSD-NW,30,1,2020,30/01/2020,1.2165,103.8315,Crest,Fringing,3,2,"DH, CM, IA",0.675,23,0.90730535,1757.748271,109.7967843,23,23,2.743975711,0.049096653,0.677289867,0.810520581,0.119063255,0.017207091,21.982,1.392107755,11.79228395,254.3222222,1,1,1,0,0.014814815,0.622222222,1,0,0.188148148
