Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Location,Abun,TRic,TDiv,PRic,PDiv,nbsp,sing.sp,FRic,qual.FRic,FEve,FDiv,FDis,RaoQ,CWM.grow,CWM.skel,CWM.corwidth,CWM.cmd,CWM.col,CWM.repmode,CWM.sex,CWM.symb,CWM.branching,CWM.encrusting,CWM.laminar,CWM.massive,CWM.submassive
PSD-NW-D3.5-2017-7-17-T3,PSD-NW-2017-7-17-T3,3,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,"SQ, DW, KK, LN",Pulau Subar Darat,0.392,10,0.758105347,1235.395175,118.7303813,10,10,0.223901825,0.221688265,0.627476154,0.918789505,0.10722175,0.016022447,14.55249866,1.1815595,11.36104489,155.5597668,1,0.993000875,0.80393586,0,0.026605835,0.486074045,0.364378925,0.514762395,0.227255037
PSD-NW-D3.5-2017-7-17-T4,PSD-NW-2017-7-17-T4,4,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,"SQ, DW, KK, LN",Pulau Subar Darat,0.3465,13,0.86382689,1329.61016,117.86027,13,13,0.186428469,0.221688265,0.747418194,0.838992285,0.088445307,0.011462348,17.12116185,1.235824877,11.34852837,153.7459516,1,0.998328358,0.854256854,0,0.057373737,0.561067821,0.237691198,0.565295815,0.204437229
PSD-NW-D3.5-2017-7-17-T5,PSD-NW-2017-7-17-T5,5,PSD-NW,17,7,2017,17/07/2017,1.217,103.8317,Crest,Fringing,3.5,"SQ, DW, KK, LN",Pulau Subar Darat,0.4375,16,0.892930612,1566.765317,169.7932936,16,16,0.327870368,0.221688265,0.651290398,0.783859861,0.138106222,0.022005865,15.66210732,1.277853333,12.45029774,259.4559524,0.971428571,1,0.468571429,0,0.024857143,0.485632653,0.460897959,0.426122449,0.208360544
PSD-SW-D3-2016-10-11-T1,PSD-SW-2016-10-11-T1,1,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,"SC, JW",Pulau Subar Darat,0.182,11,0.830681681,1298.454759,191.3608836,11,11,0.359835282,0.221688265,0.526737797,0.763651965,0.148636408,0.02535593,20.96216827,1.374164024,9.482697591,309.4243688,0.991758242,0.962454212,0.608320251,0,0.024091293,0.559601296,0.724429417,0.21727071,0.268672513
PSD-SW-D3-2016-10-11-T2,PSD-SW-2016-10-11-T2,2,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,"SC, JW",Pulau Subar Darat,0.278,16,0.881443766,1425.984047,179.8680042,16,16,0.261730895,0.221688265,0.670844826,0.800968807,0.137331956,0.021198162,16.45558745,1.363106511,5.741486032,216.38744,0.996402878,0.978632479,0.664855072,0,0.028195905,0.605928334,0.485436266,0.249880672,0.525171786
PSD-SW-D3-2016-10-11-T3,PSD-SW-2016-10-11-T3,3,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,"SC, JW",Pulau Subar Darat,0.291,13,0.900892762,1426.866892,188.9083533,13,13,0.351138652,0.221688265,0.84313895,0.807293159,0.140536831,0.023098639,16.11860808,1.285023853,11.49095347,213.157646,0.982817869,0.982817869,0.598429062,0,0.017479514,0.565384615,0.508128469,0.353571901,0.351282051
PSD-SW-D3-2016-10-11-T4,PSD-SW-2016-10-11-T4,4,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,"SC, JW",Pulau Subar Darat,0.1605,11,0.877689463,1377.342135,223.0122208,11,11,0.295515613,0.221688265,0.786574561,0.848721845,0.153102226,0.027334749,18.37087298,1.271643101,28.72209852,233.911215,1,0.937694704,0.344459279,0,0.048326544,0.536769254,0.458714183,0.355913298,0.283046056
PSD-SW-D3-2016-10-11-T5,PSD-SW-2016-10-11-T5,5,PSD-SW,11,10,2016,11/10/2016,1.214969444,103.8318639,Crest,Fringing,3,"SC, JW",Pulau Subar Darat,0.1465,9,0.762990833,1165.992396,194.3737769,9,9,0.202858108,0.221688265,0.730527487,0.849848074,0.145342068,0.022671165,22.12479861,1.313596766,6.789782861,375.4806598,1,0.978384528,0.422233057,0,0.014964558,0.584519121,0.641113153,0.241316619,0.245059946
PSL-SE-D3-2015-12-8-T1,PSL-SE-2015-12-8-T1,1,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,"DH, YC",Pulau Subar Laut,0.4335,16,0.850705544,1455.150554,186.6515373,16,16,0.313583892,0.221688265,0.793934951,0.857508525,0.148466612,0.023143716,21.69343857,1.289947822,6.686032837,358.8513325,1,0.990388312,0.53814467,0,0.034025375,0.51013093,0.511343904,0.393075941,0.163996519
PSL-SE-D3-2015-12-8-T2,PSL-SE-2015-12-8-T2,2,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,"DH, YC",Pulau Subar Laut,0.3085,14,0.886786852,1418.512018,207.0944635,14,14,0.432912325,0.221688265,0.581486112,0.809888127,0.180831539,0.039318956,16.01595172,1.331033788,24.04341096,203.5801708,0.846029173,0.972663425,0.544441693,0,0.037013257,0.560686531,0.310509911,0.534196692,0.275287786
PSL-SE-D3-2015-12-8-T3,PSL-SE-2015-12-8-T3,3,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,"DH, YC",Pulau Subar Laut,0.3735,13,0.877111301,1343.650184,123.104104,13,13,0.273838754,0.221688265,0.689763836,0.800706828,0.109130341,0.014831724,18.70408182,1.299684819,6.97405613,194.1407707,1,0.987728693,0.863262574,0,0.039491299,0.49917754,0.493894994,0.337756704,0.496279256
PSL-SE-D3-2015-12-8-T4,PSL-SE-2015-12-8-T4,4,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,"DH, YC",Pulau Subar Laut,0.519,15,0.882779987,1269.494437,141.4263817,15,15,0.343980725,0.221688265,0.651631029,0.755699537,0.123113322,0.019501041,16.39859138,1.295840584,8.045406014,242.3759634,0.990366089,0.984585742,0.772502064,0,0.037164666,0.71810002,0.359845116,0.432920187,0.271760289
PSL-SE-D3-2015-12-8-T5,PSL-SE-2015-12-8-T5,5,PSL-SE,8,12,2015,8/12/2015,1.212477778,103.8362111,Crest,Fringing,3,"DH, YC",Pulau Subar Laut,0.596,19,0.880893597,1605.581448,174.6029313,19,19,0.343465736,0.221688265,0.728274166,0.899825345,0.122771433,0.019389966,16.35899093,1.187898842,6.47242452,191.2224683,0.994966443,0.985839705,0.73062954,0,0.019359835,0.661956158,0.354159752,0.487218437,0.199304352
PSL-SE-D3-2018-10-22-T1,PSL-SE-2018-10-22-T1,1,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,SC,Pulau Subar Laut,0.3185,14,0.887500031,1274.005432,153.6254298,14,14,0.289614125,0.221688265,0.810191985,0.922251191,0.118275404,0.019488494,17.86063629,1.205890017,6.712965599,178.9243995,1,0.975536368,0.83415564,0,0.023378819,0.56987582,0.33761623,0.508083263,0.436921869
PSL-SE-D3-2018-10-22-T2,PSL-SE-2018-10-22-T2,2,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,SC,Pulau Subar Laut,0.4325,16,0.915230044,1403.977368,178.5591968,16,16,0.251399198,0.221688265,0.842206742,0.867132512,0.12394638,0.01791666,13.60974244,1.278184117,8.951890523,188.7795761,0.996531792,0.977338278,0.644769666,0,0.014673188,0.633246522,0.447227339,0.43066601,0.235216181
PSL-SE-D3-2018-10-22-T3,PSL-SE-2018-10-22-T3,3,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,SC,Pulau Subar Laut,0.253,13,0.803082379,1500.385114,204.45181,13,13,0.312079325,0.221688265,0.703831985,0.924298777,0.157309613,0.029653963,18.26939921,1.266858903,5.473292518,450.2418234,1,0.988801054,0.315076228,0,0.03069322,0.318699055,0.37405855,0.557731671,0.28279818
PSL-SE-D3-2018-10-22-T4,PSL-SE-2018-10-22-T4,4,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,SC,Pulau Subar Laut,0.344,8,0.778959911,897.0889484,78.3802528,8,8,0.085972728,0.221688265,0.845017652,0.859932229,0.134011162,0.018491625,12.18988785,1.25179312,8.714310804,376.2117248,1,1,0.520348837,0,0.01744186,0.400532946,0.174418605,0.70130814,0.179651163
PSL-SE-D3-2018-10-22-T5,PSL-SE-2018-10-22-T5,5,PSL-SE,22,10,2018,22/10/2018,1.212477778,103.8362111,Crest,Fringing,3,SC,Pulau Subar Laut,0.2685,13,0.88579563,1461.96575,221.1286729,13,13,0.324686526,0.221688265,0.762981135,0.881180064,0.168810949,0.031222608,23.98425818,1.216514383,5.737002826,225.1206847,1,0.955927995,0.650172918,0,0.070333763,0.473733808,0.500051159,0.406184132,0.521629627
PSL-SE-D3-2019-11-8-T1,PSL-SE-2019-11-8-T1,1,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,"DH, CM, EB, SJ",Pulau Subar Laut,0.472,15,0.877307167,1084.545824,71.85242477,15,15,0.114907209,0.221688265,0.803359552,0.829630044,0.100494689,0.01302337,14.72636231,1.231228549,7.606584317,205.0146666,0.980402542,1,0.815876516,0,0.039194915,0.519825716,0.212999395,0.661058565,0.391408142
PSL-SE-D3-2019-11-8-T2,PSL-SE-2019-11-8-T2,2,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,"DH, CM, EB, SJ",Pulau Subar Laut,0.3345,12,0.824129001,1243.076195,129.1320887,12,12,0.302906276,0.221688265,0.703990711,0.87167675,0.155235851,0.025755716,16.91882433,1.25559169,7.693151494,346.76987,1,0.985550573,0.553277813,0,0.013107968,0.473980491,0.29883868,0.656354203,0.102161665
PSL-SE-D3-2019-11-8-T3,PSL-SE-2019-11-8-T3,3,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,"DH, CM, EB, SJ",Pulau Subar Laut,0.4055,17,0.889000047,1608.08433,110.8437844,17,17,0.397168961,0.221688265,0.763254814,0.879636671,0.11439874,0.016277149,18.31992528,1.344108372,8.125960025,199.2841485,0.990135635,0.996870926,0.792672186,0,0.035739353,0.659291654,0.402170702,0.443185729,0.245164925
PSL-SE-D3-2019-11-8-T4,PSL-SE-2019-11-8-T4,4,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,"DH, CM, EB, SJ",Pulau Subar Laut,0.341,15,0.870959142,1576.726283,199.8126189,15,15,0.436056643,0.221688265,0.748263169,0.766444342,0.162660644,0.029332729,20.06211473,1.314543685,9.976292978,309.5181841,0.975073314,0.983382209,0.545245078,0,0.027859238,0.511639033,0.466952402,0.422604613,0.31615159
PSL-SE-D3-2019-11-8-T5,PSL-SE-2019-11-8-T5,5,PSL-SE,8,11,2019,8/11/2019,1.212479,103.83621,Crest,Fringing,3,"DH, CM, EB, SJ",Pulau Subar Laut,0.5155,13,0.89568479,1415.528035,144.1045962,13,13,0.185468156,0.221688265,0.863288566,0.77160662,0.111984002,0.016427741,13.64867935,1.267135943,7.826197089,175.3387834,1,0.997166135,0.803242344,0,0.001790644,0.51977791,0.354149569,0.539710015,0.50721045
RL-W-D3-2016-1-15-T1,RL-W-2016-1-15-T1,1,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,"DH, YC",Raffles Lighthouse,0.666,17,0.894522901,1734.824029,208.8770748,17,17,0.339846769,0.221688265,0.665763478,0.901018546,0.169313956,0.031587506,24.938789,1.269262068,6.108856741,267.7082508,0.989489489,0.989075203,0.5997426,0,0.031416031,0.537008162,0.560810811,0.307397782,0.418626319
RL-W-D3-2016-1-15-T2,RL-W-2016-1-15-T2,2,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,"DH, YC",Raffles Lighthouse,0.71,19,0.900161674,1741.928043,196.2473484,19,19,0.490037726,0.221688265,0.745860218,0.838752084,0.14745766,0.028207156,24.87237304,1.254521901,12.76257362,213.4985,0.963380282,0.994400949,0.721026157,0,0.054647887,0.553077568,0.558850797,0.325899629,0.317193417
RL-W-D3-2016-1-15-T3,RL-W-2016-1-15-T3,3,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,"DH, YC",Raffles Lighthouse,0.7235,19,0.889024739,1604.367724,195.9618134,19,19,0.443205189,0.221688265,0.654228404,0.838278396,0.155500029,0.029049674,21.39756749,1.318353506,10.95911478,265.0953732,0.962335867,0.98756047,0.666461412,0,0.031313239,0.584552478,0.596278773,0.285359852,0.377152996
RL-W-D3-2016-1-15-T4,RL-W-2016-1-15-T4,4,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,"DH, YC",Raffles Lighthouse,0.76,18,0.875538435,1659.601797,205.8307644,18,18,0.496485168,0.221688265,0.750420818,0.791672556,0.16881976,0.034431582,24.38315864,1.310184191,13.80979899,250.176683,0.950986842,0.980811404,0.63597532,0,0.041093117,0.517842443,0.601239879,0.290041118,0.338091262
RL-W-D3-2016-1-15-T5,RL-W-2016-1-15-T5,5,RL-W,15,1,2016,15/01/2016,1.160555556,103.7405556,Crest,Fringing,3,"DH, YC",Raffles Lighthouse,0.715,14,0.760645508,1446.296316,174.9252655,14,14,0.423625164,0.221688265,0.673055067,0.594874118,0.12946746,0.020540338,25.38372514,1.409915128,6.340523364,317.9308291,0.98951049,0.997799534,0.691008991,0,0.02926412,0.33792756,0.744644432,0.175416891,0.540439304
RL-W-D3-2016-12-23-T1,RL-W-2016-12-23-T1,1,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.641,25,0.90682217,2170.157392,206.6278191,25,25,0.495870531,0.221688265,0.633416554,0.758659836,0.171324884,0.033593289,28.35188563,1.400176194,8.039083886,221.0900209,1,0.927291499,0.79747047,0,0.20175447,0.400432889,0.457958833,0.279900839,0.489766734
RL-W-D3-2016-12-23-T2,RL-W-2016-12-23-T2,2,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.5435,18,0.877507788,1724.060692,184.6668991,18,18,0.436056643,0.221688265,0.758361397,0.791018713,0.137202703,0.024189362,18.07207034,1.319657877,12.04611775,229.5901762,0.965961362,0.996626802,0.707977395,0,0.028420966,0.602614734,0.382256842,0.404154704,0.460527513
RL-W-D3-2016-12-23-T3,RL-W-2016-12-23-T3,3,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.6555,21,0.906952321,1986.724614,197.3300696,21,21,0.490269711,0.221688265,0.707905977,0.805001552,0.169567767,0.034694082,24.26627904,1.318207409,14.42262899,288.9538098,0.946453089,0.991894228,0.625149831,0,0.055415126,0.478557123,0.559181901,0.342197467,0.300119585
RL-W-D3-2016-12-23-T4,RL-W-2016-12-23-T4,4,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.6945,18,0.880859121,1753.117296,213.8433265,18,18,0.425058234,0.221688265,0.682945096,0.832220438,0.173902953,0.033918676,20.7596476,1.274901531,11.61465597,332.7385149,0.954715623,0.978401728,0.425983437,0,0.0285531,0.446385981,0.458117812,0.457532167,0.277070757
RL-W-D3-2016-12-23-T5,RL-W-2016-12-23-T5,5,RL-W,23,12,2016,23/12/2016,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.484,23,0.927282546,1842.885564,224.7431084,23,23,0.47860342,0.221688265,0.730842523,0.868275664,0.166895421,0.030879503,22.92315755,1.248871776,6.58086985,197.4082773,0.966735537,0.960698752,0.658529234,0,0.093729074,0.544588234,0.506666402,0.330674534,0.44490623
RL-W-D3-2017-11-29-T1,RL-W-2017-11-29-T1,1,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.6385,18,0.884367666,1607.969645,214.4476877,18,18,0.317989959,0.221688265,0.626550502,0.841544714,0.14737298,0.025092179,20.49273825,1.476923453,12.29094042,334.4984435,0.93422083,1,0.396510706,0,0.020288938,0.453926972,0.639115114,0.218101821,0.582083409
RL-W-D3-2017-11-29-T2,RL-W-2017-11-29-T2,2,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.6435,22,0.884219639,1751.56402,202.4332849,22,22,0.490037726,0.221688265,0.705658563,0.876610139,0.162484056,0.031673584,24.15293541,1.228367597,9.764150442,194.0329752,0.982128982,0.995938262,0.72971473,0,0.041479888,0.519560496,0.53622019,0.370020471,0.473875839
RL-W-D3-2017-11-29-T3,RL-W-2017-11-29-T3,3,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.4895,22,0.917533787,1913.699831,165.2536997,22,22,0.496485168,0.221688265,0.611395363,0.794100252,0.131613014,0.024017486,20.0812604,1.322129191,9.323886395,219.0284817,0.980592441,0.986891386,0.785640724,0,0.068358608,0.58307292,0.438603531,0.377252803,0.388670786
RL-W-D3-2017-11-29-T4,RL-W-2017-11-29-T4,4,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.641,19,0.893342598,1686.559618,170.3000803,19,19,0.326854641,0.221688265,0.716700688,0.918958138,0.12588566,0.020415533,20.97631017,1.239834314,6.869701753,169.0037271,0.99375975,0.993819834,0.833741921,0,0.081315853,0.628464339,0.293208928,0.497168637,0.441640666
RL-W-D3-2017-11-29-T5,RL-W-2017-11-29-T5,5,RL-W,29,11,2017,29/11/2017,1.160555556,103.7405556,Crest,Fringing,3,DH,Raffles Lighthouse,0.598,18,0.89311501,1643.213998,190.8575524,18,18,0.433049875,0.221688265,0.608832577,0.852297936,0.178665909,0.034947921,23.34185312,1.306817405,13.31312945,299.673779,0.983277592,0.983698707,0.568800764,0,0.057422176,0.446728411,0.49468742,0.375659249,0.452165337
RL-W-D3-2018-8-3-T1,RL-W-2018-8-3-T1,1,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,"DH, SJ",Raffles Lighthouse,0.723,21,0.893442874,1805.067408,214.9390605,21,21,0.536169158,0.221688265,0.632242853,0.792692901,0.159165039,0.028388245,22.84209127,1.340780015,8.035619149,289.31264,0.987897649,0.997439479,0.53137702,0,0.026731567,0.575553694,0.568145547,0.281123657,0.481909423
RL-W-D3-2018-8-3-T2,RL-W-2018-8-3-T2,2,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,"DH, SJ",Raffles Lighthouse,0.6,22,0.903386111,1982.955288,212.5651533,22,22,0.480982549,0.221688265,0.684942024,0.779914697,0.189071447,0.043452786,27.03506715,1.337854002,20.62248544,191.3522736,0.935,0.955233333,0.723809524,0,0.136881197,0.424960577,0.42185,0.36789797,0.457049679
RL-W-D3-2018-8-3-T3,RL-W-2018-8-3-T3,3,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,"DH, SJ",Raffles Lighthouse,0.4165,18,0.894981762,1802.679144,198.5018872,18,18,0.353079906,0.221688265,0.690856828,0.886464119,0.145610517,0.025141812,18.37296545,1.217413511,7.895036773,210.0525551,1,0.984400657,0.665580518,0,0.034444547,0.601347022,0.33001992,0.518975172,0.341750436
RL-W-D3-2018-8-3-T4,RL-W-2018-8-3-T4,4,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,"DH, SJ",Raffles Lighthouse,0.593,18,0.866671027,1599.730813,211.1657829,18,18,0.314483377,0.221688265,0.591396992,0.904363528,0.161092,0.028597184,27.42064302,1.233257906,3.999092668,210.214,1,0.96998557,0.756203325,0,0.114453885,0.612442167,0.502234401,0.33057141,0.503137026
RL-W-D3-2018-8-3-T5,RL-W-2018-8-3-T5,5,RL-W,3,8,2018,3/08/2018,1.160555556,103.7405556,Crest,Fringing,3,"DH, SJ",Raffles Lighthouse,0.5715,18,0.895483865,1510.344947,176.9475891,18,18,0.332210093,0.221688265,0.669438595,0.851340064,0.183952295,0.03958737,21.88924967,1.318424456,21.54109839,316.5188662,0.919860017,1,0.573053368,0,0.035365772,0.402753662,0.471011957,0.461677827,0.269784306
RL-W-D3-2019-9-19-T1,RL-W-2019-9-19-T1,1,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,"DH, SC, CM, JF",Raffles Lighthouse,0.611,17,0.818756512,1458.032741,198.318756,17,17,0.322325189,0.221688265,0.703315862,0.790520667,0.155435194,0.026758023,32.51540602,1.274322531,3.774147859,227.2138346,0.995499182,0.991151118,0.848177421,0,0.1223228,0.446467435,0.606668765,0.236996412,0.531135906
RL-W-D3-2019-9-19-T2,RL-W-2019-9-19-T2,2,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,"DH, SC, CM, JF",Raffles Lighthouse,0.615,18,0.828496265,1588.789771,205.6426245,18,18,0.473602018,0.221688265,0.76880431,0.846167452,0.177015793,0.036255335,27.41282385,1.292841394,7.522534892,231.8751764,0.971138211,0.989832372,0.748383304,0,0.063652283,0.477461955,0.595678549,0.299731082,0.648597561
RL-W-D3-2019-9-19-T3,RL-W-2019-9-19-T3,3,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,"DH, SC, CM, JF",Raffles Lighthouse,0.6545,22,0.836919697,1823.950141,187.9582837,22,22,0.544895711,0.221688265,0.683844006,0.686345692,0.14950428,0.026774882,20.78949482,1.387107213,10.0329901,210.1693492,0.970359053,0.97166533,0.631452581,0,0.041786645,0.351428473,0.633252042,0.228213208,0.641586355
RL-W-D3-2019-9-19-T4,RL-W-2019-9-19-T4,4,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,"DH, SC, CM, JF",Raffles Lighthouse,0.741,22,0.913924357,1856.568433,179.0890507,22,22,0.536169158,0.221688265,0.711925936,0.814370362,0.180533433,0.038114121,21.86049884,1.347241319,15.24350574,245.8295742,0.973684211,0.962093863,0.660158515,0,0.082222568,0.44310054,0.445152081,0.41060028,0.433492076
RL-W-D3-2019-9-19-T5,RL-W-2019-9-19-T5,5,RL-W,19,9,2019,19/09/2019,1.160555556,103.7405556,Crest,Fringing,3,"DH, SC, CM, JF",Raffles Lighthouse,0.548,20,0.900117881,1733.000792,188.9891684,20,20,0.489336621,0.221688265,0.691301146,0.809863266,0.140853896,0.025402985,20.5965947,1.305820177,11.04739377,219.8858958,0.980839416,0.992244526,0.726365546,0,0.026372122,0.642897249,0.472873386,0.385076853,0.337004609
RL-W-D3-2020-9-23-T1,RL-W-2020-9-23-T1,1,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",Raffles Lighthouse,0.655,20,0.823497465,1837.168996,195.9347036,20,20,0.537102247,0.221688265,0.624833514,0.71380287,0.162971957,0.03034783,39.14649619,1.255372163,5.519167443,180.2493704,0.983664122,0.973179528,0.883642312,0,0.301818555,0.454412703,0.406009395,0.281222108,0.396731748
RL-W-D3-2020-9-23-T2,RL-W-2020-9-23-T2,2,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",Raffles Lighthouse,0.8255,15,0.849142692,1602.890295,210.8709789,15,15,0.394986874,0.221688265,0.661556109,0.755977222,0.168852306,0.03242425,24.33153458,1.314999081,5.047261821,258.76694,0.995154452,0.997577226,0.643852211,0,0.048024507,0.44898624,0.581920048,0.289498206,0.734593642
RL-W-D3-2020-9-23-T3,RL-W-2020-9-23-T3,3,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",Raffles Lighthouse,0.673,18,0.865365212,1483.380869,183.3247311,18,18,0.422692074,0.221688265,0.710376093,0.741687934,0.151207675,0.028807406,23.09767701,1.372630634,10.54504198,219.9838213,0.961069837,0.973997028,0.77761194,0,0.046193851,0.460500248,0.602828895,0.276925934,0.567902522
RL-W-D3-2020-9-23-T4,RL-W-2020-9-23-T4,4,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",Raffles Lighthouse,0.473,16,0.886927935,1604.725787,188.2696655,16,16,0.48288918,0.221688265,0.697962597,0.814462336,0.162227013,0.032911672,17.64837064,1.353001842,17.2622956,234.1293716,0.936575053,0.997830803,0.651011779,0,0.016075785,0.558944544,0.459351114,0.410341112,0.502738928
RL-W-D3-2020-9-23-T5,RL-W-2020-9-23-T5,5,RL-W,23,9,2020,23/09/2020,1.160556,103.740556,Crest,Fringing,3,"DH, LN, SC, SQ, JF, VK, SJ, DT, ZJ, JL",Raffles Lighthouse,0.5905,17,0.912880415,1572.851704,185.4380248,17,17,0.383223581,0.221688265,0.756212768,0.833978256,0.132309817,0.022519344,20.27116702,1.296746441,5.93500111,230.7953996,1,0.989912892,0.763759526,0,0.106273692,0.571589592,0.473691787,0.347305901,0.44026846
SE-NW-D3-2016-8-23-T1,SE-NW-2016-8-23-T1,1,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,DH,Pulau Semakau,0.055,6,0.80677686,802.3959201,118.491092,6,6,0.048406791,0.221688265,0.840262189,0.818231612,0.093306211,0.013431904,14.79932491,1.195372727,11.78648674,161.7575758,1,1,0.818181818,0,0,0.521666667,0.436363636,0.49375,0.241212121
SE-NW-D3-2016-8-23-T2,SE-NW-2016-8-23-T2,2,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,DH,Pulau Semakau,0.1135,9,0.766054067,1167.90695,200.5048481,9,9,0.191395748,0.221688265,0.806625744,0.842493153,0.134411388,0.019338789,23.5692044,1.323361758,6.777487403,342.0741557,1,0.992657856,0.474512272,0,0.005083023,0.454937793,0.805392845,0.168995377,0.266585177
SE-NW-D3-2016-8-23-T3,SE-NW-2016-8-23-T3,3,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,DH,Pulau Semakau,0.132,9,0.789342287,1287.718651,202.8293238,9,9,0.187112491,0.221688265,0.769100791,0.924524914,0.095469295,0.015604588,10.15943303,1.079967941,4.718928771,161.2251082,1,0.981060606,0.845238095,0,0.013111888,0.609350719,0.369123932,0.542352613,0.297214938
SE-NW-D3-2016-8-23-T4,SE-NW-2016-8-23-T4,4,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,DH,Pulau Semakau,0.0805,9,0.846340805,1319.112957,177.7129181,9,9,0.331354218,0.221688265,0.835537972,0.820777361,0.160850788,0.032107203,19.02540832,1.364619048,17.41635014,232.3473085,0.937888199,0.958592133,0.634815516,0,0.028666985,0.363991081,0.603440038,0.369684663,0.414476828
SE-NW-D3-2016-8-23-T5,SE-NW-2016-8-23-T5,5,SE-NW,23,8,2016,23/08/2016,1.211533333,103.7559167,Crest,Fringing,3,DH,Pulau Semakau,0.0955,10,0.765220252,1247.933906,205.1878528,10,10,0.348058132,0.221688265,0.660607212,0.84558834,0.178561194,0.036687112,13.74804946,1.517596983,24.64031581,321.1570681,0.895287958,0.97382199,0.372475692,0,0.018123238,0.427104309,0.70479259,0.234695932,0.768794469
